date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:44	11690/11690	---M--	200	added ('OK')	image/jpeg	etag:%22e4a637066d97fed5995e21e3cfaea513%22	https://storage.googleapis.com/vimbiso_bucket/media/10084.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061041Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=07d171e04287d723acbcfadbf2aabd70b7a670df720476210348261db65adf0fe6880f31fa4b3396111d61b7f2d8d4fc49a1bf6a438496545c9c0182902f62e896c980c6dd9c1f4cacbe8706b2d75a599f674927fbb22a3eeee2c61300c3829b56d03bdb5cdeb550a7ca5ccad42461690b5b6a7332325adc9829aeaecd0fd354d1e70795ad95df5c8702b6877ff1894efd0b19e8af69c7557778bd812c725d2bc21d0408db0547f10b243b7b235b560103de7c6ed8825f28ac82713019b3fb6c15cec573129b69b42d547ddf8e0e5dd1e8afe96d8500ab6663185ae69bde5170187aa2f46f16ce7929db4f5bce28f1aca6d5723b0d0ba5682c5c6f230d3894ce	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/100848ad2.jpg	(from http://www.vimbiso.org/view-companies/91/?page=)
12:46:44	2447616/2447616	---M--	200	added ('OK')	image/png	etag:%22c2fe692c00416759c4a72fd634881fda%22	https://storage.googleapis.com/vimbiso_bucket/media/10104.png?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061039Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=1e2049a15208ad4b033faf3e9d141b247050f717f0e96dea2d6a35a0baac90853dcdc7ed9eb41cc1950aa5542e4bc74f5d78a18d63666a5b565c21be34c59f5f1779f1e5a51533c1ee941e0ae9c26490a98e88afbd7052216c8eded3efd0caceb7d70e4b1c2ac0a9b6ab547d1ac1878732b1ec9486eb9350a694b01e4592d72d624b6fb528ddbc0f84aa64cf9a66c8c0bd79dbe39af1cc41db9920d6870791a8f3a973462f48977298c8a1f4934714c1e782effb727372b8ff385def3cde3fdceb72baf40253b8677a9163b6c36fee0495e684a061c862f9147950d0e6688021f513e35accfa805b37731a2a41a25e594b7c404c0b43f027911977354a13c36c	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/10104b342.png	(from http://www.vimbiso.org/view-companies/91/?page=13)
12:46:45	9777/9777	---M--	200	added ('OK')	image/jpeg	etag:%22b92cb6cddcb84c0a2c38392e54a49a66%22	https://storage.googleapis.com/vimbiso_bucket/media/10083.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061041Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=300b45a6bb7afbef2d68353208b243ac74f8a26dde08d133a2e923d4bb57db925aaa57461230f028d7b2786931caa3bff2901bcd3b83076acd71bfe25c2930304388a64164cfb0bc6fd718976a0bc984d99cf0e99aadd9650aa48fd4fdbbd13af5f615e78fea6ac3f037047eb3a7c8a37a1b26a77d3d7df52b81cc37c375cd823b509ea472180ebc419526ee22e861d50b0eccb90b11db91c03ab40a063ebac25e62536a7eb197042e9a85382082a47be4ba46b8c2ed461370f1eeef9b3dfd59d7afa5addbfcdcabda62503aea74cdcba5e5f3d960beda7751faa9fc6c65b1c40d75e191fe3604b42abec9b3444116347cb41e764f500584bcfec1cbb97c5a51	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/100839f54.jpg	(from http://www.vimbiso.org/view-companies/91/?page=)
12:46:45	11646/11646	---M--	200	added ('OK')	image/jpeg	etag:%22c8909a84f1c8b9c53ab5f19225bd1c69%22	https://storage.googleapis.com/vimbiso_bucket/media/10082.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061041Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=2dfe754c6cdc882da257a87b3b89b7dc5a796a72dbca91aa874ebc9c8ef2b38adbaad054f6d6809371a2b59e80065325b297f1e610ee75f77e07c9ad963d1d2e77bfb06015d179762426cd46a6e03223dacfebd963684e2aa71b532096b4acae7d595f55d33542ebf1b455856963651160907a1da59457ea761ad6a5c1e03a80e1a81f8a9cbba47b84df54595e2beff619870277f36ba0acb90b851fa6b88a560459a498629c5642b30938074a7445faacb8024a5ce2621fcb17336e7b9af5e50e83b12699e7535e59e68a943738c6dc2182592f5eec60af5a7b2afafa7250ba49a84e75fe101f185d4ff6b24e1885e9ad76f24e7842a52af052ccec79ebeb99	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/1008210e0.jpg	(from http://www.vimbiso.org/view-companies/91/?page=)
12:46:46	12743/12743	---M--	200	added ('OK')	image/jpeg	etag:%2283413e7acf606997e7bcfa3e547942fc%22	https://storage.googleapis.com/vimbiso_bucket/media/10074.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061041Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=198c4811df6d05d7f3f68c5d811c1c8d82629ed29a42f1eda92928311de0ef0f270874b8c6b3d4200038244d7fd032d6a93711caa6fdd9cd2620a4615bd022fdf82f5cd3c0d9e9e3038782de3d5f528f2f0fc614b2e5ba6940b12482774783db5896504ec9ed31c0bd5feaae5dd707863e5285e24e449a7d28c06e3bf6ee9d6ad3ecd1fc575fad9dfaa76e74d2216dd80e19b0adf66d848704077e223e1c1f94af700ba400c732639669aab043127984fb3ed9d67c3b243bf600984e5d1edeb1500d3a6402faca1d64712f2cae834186d5d6185b4229da379216618dfc71b9737f212f3f4601ec326764776b1a40f89c0937c5716cfffbb883464f571e85af6a	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/10074d4d0.jpg	(from http://www.vimbiso.org/view-companies/91/?page=)
12:46:48	8646/8646	---M--	200	added ('OK')	image/jpeg	etag:%2246da011aff2c2e1cb6a671cb90969dab%22	https://storage.googleapis.com/vimbiso_bucket/media/10034.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061041Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=54681d672506b6bd1cc0ddb2c8856fca39f02203d6e3052d04444a0b909df557b2b6606763115d67e0d50a476932307d63464aa029faf611e755865024d1e915bf428f65b67e71d5e249ca2eb261cce0b168aa68300b27d108e2ae1dd846a5f7aa626293eef0425e152664076d07e04d3bc1a4aac659533b8105f9f6082cdcdc5a35f22c879d02ed5813366a5242d9775fca8568331fce904b255f375c7da37b1cb6efdf4940bd74e249ee17fa1eca4490d15a42621a19bc20abfb73779980c838afa37870badfc1e149c847a2faf02ce5a3b2cea4a96628fc68b7c0584fb0cb13e426a208a115052dee5458dbbbc789216de5a8c7cf86c10acd7ca9cd3aa50a	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/100341639.jpg	(from http://www.vimbiso.org/view-companies/91/?page=)
12:46:48	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:48%20GMT	http://www.vimbiso.org/view-companies-description/2582/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2582/index.4f4.delayed	(from http://www.vimbiso.org/view-companies-description/2582/)
12:46:50	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:49%20GMT	http://www.vimbiso.org/view-companies-description/2713/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2713/index-2.html	(from http://www.vimbiso.org/view-companies-description/2713/)
12:46:50	13433/13433	---M--	200	added ('OK')	image/jpeg	etag:%227fecb5452258e9be7d1eaa6096988bec%22	https://storage.googleapis.com/vimbiso_bucket/media/10080.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061043Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=6fd90dae85f8a4e822a17b1297d86e7e8759b8ccaec94aeb009a0c25f56ad0b62345220426292da8d195a42df79ae4279d71ca6a0f0bbb2dcdec9e4a6d114b81ee5d24e6abf1e620046007015c4de6c19b83e7628d56db967110c4501bf66f4a2d07dfe580a5a124d49660f485eae5bbc8de2fe0281eb4a377514ad137ed5e36eba3c08d2ebecb3d4b4d9f503048bc5cf9e2b5f06ea32420d9ca0bbe35689530705cfdac82edce19018467603d5a55fc981fcf344c61098b7daa6171c32969593b1ec13048f55380f856dfa33dbc420948a53cfeb61f51fdc67854cbf7e63d65a07985a23c9678761be9c8074c659dae2a0f79ac78c72869063cae6576f31655	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/10080fc5d.jpg	(from http://www.vimbiso.org/view-companies-description/2713/)
12:46:50	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:50%20GMT	http://www.vimbiso.org/view-companies-description/2723/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2723/index-2.html	(from http://www.vimbiso.org/view-companies-description/2723/)
12:46:52	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:51%20GMT	http://www.vimbiso.org/view-companies-description/2577/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2577/index-2.html	(from http://www.vimbiso.org/view-companies-description/2577/)
12:46:52	12551/12551	---M--	200	added ('OK')	image/jpeg	etag:%226cd06de0e5f2af6ca62d95f01b9f7b43%22	https://storage.googleapis.com/vimbiso_bucket/media/bellpharma719gmail.com.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061045Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=504d835ae57676c4da406e29644c30a0b6e42fed837ee8526e8671423d08536f56fc2cddb625d6f5cdff80f2a16b607523887998d537bf69b88bcd024e6ec07ee93e59ee6893f7ca0b36558a0c7d710a836f2a582ab8adda14b0383600a67b15b575c8f1eac0b85e3e3207909632c9c63cc4748eef009adb171f4c2c7eee6fb50876152e4f2aacde2b5c684afd6ec361b42731a3030a673a0406c9f7ae06aacb4513c3d163889b4d662f5c43bd14210de900f2d627fc7fd1950bb6c44c218b96da1962a2701eaae62795d211b05ef387e20f09bb59228c31056621a1e8fb8f4c3c1fc412946fad752f063a04398d1951784f198e8feebf913af1a027c5571c4d	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/bellpharma719gmail.come502.jpg	(from http://www.vimbiso.org/view-companies-description/2577/)
12:46:53	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:52%20GMT	http://www.vimbiso.org/view-companies-description/2574/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2574/index-2.html	(from http://www.vimbiso.org/view-companies-description/2574/)
12:46:53	11884/11884	---M--	200	added ('OK')	image/jpeg	etag:%22ef5715f7ddbb66c805fbafe05589d834%22	https://storage.googleapis.com/vimbiso_bucket/media/linkedpharma312gmail.com.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061047Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=8097656f4afc208292949f67ec6a3e4bdb78010ab37de9ae341604b0a421257cd15c42b04dd89e7ae398fb48c4d8af4d5d87801e7929253726e1ccf1c3f94ea598f2f499ab70ccb8363c9cd4167619ad4107908975962dbefadcb558e307236814fc2c393229279191635962f615360430caf0a9b314b484f4b6891fb2e0f26909c04e3744062eb89372f590ffe99d801a85ddf583e583f3e67b6986d1c401ce5a1ae2d4aabb54995d0424761e8fe4458e8bb09cfa48532d63ca031650051559f09b2440da25bff18d84feab8168f954cb1e84dbf0c260350bb80da075b6249f25a9c03f34e9d6bf98c68a191085c9d4ab253868203dd33518708e7e2efb28ae	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/linkedpharma312gmail.com099c.jpg	(from http://www.vimbiso.org/view-companies-description/2574/)
12:46:54	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:53%20GMT	http://www.vimbiso.org/view-companies-description/2722/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2722/index-2.html	(from http://www.vimbiso.org/view-companies-description/2722/)
12:46:54	11690/11690	---M--	200	added ('OK')	image/jpeg	etag:%22e4a637066d97fed5995e21e3cfaea513%22	https://storage.googleapis.com/vimbiso_bucket/media/10084.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061050Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=7e6f82b641deb4bf0632b50a6236bab3d641a393328242b634a98bfbf8d82e0450fc17fda12d0e503fe5cfc4e35a733cb7047f98b9dc884c693111a955b5dbed1ae1760ab5a6369127ecc84d162b0482c04e74d577aa7044e2b3a93291399083b9c62904a7ca46adf78101aa1b257b93d86c4118ce886ae2b0fd1b2fb593e4f84ac8d155c33b08bb5c0512aa40596f7ee8c315c58ac3e582e622e92e622941f4932b39a0e6486984160971c35f437bb06bb7a9b51c82df787ee2030109e1884ab41f3781fd60313766cad62e9809e6890d6658d4b6151d41e9832a3462d63d329b935fab6aec5f89131cdbb109b90d3929b9c833fcbbf9798f543088ca97fcad	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/10084f21c.jpg	(from http://www.vimbiso.org/view-companies-description/2722/)
12:46:55	9777/9777	---M--	200	added ('OK')	image/jpeg	etag:%22b92cb6cddcb84c0a2c38392e54a49a66%22	https://storage.googleapis.com/vimbiso_bucket/media/10083.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061052Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=8af54c564f72f32675172a85027240bd61c2892f21e8d2fa17d62be86cdf4b75de486e7411d3a891aa74291066239a044bd9adc434b3ec03107fbff93ab7543319f4ae77527e55f8aa7e296be8ce58de7ba0435fafe35f5bb973dbf27d7fe126213871a01ea52633efe9ed58e5ae24c99b2b14ae56d931037ca692c469a369e9272e6d35df9f59bd9ac5a0588db121e838d166cb686b061f4e45fc752a9389cef797365d7ae402f41884720851476474e7a8809baaaa18f2ce42b5d22d93d62d3575bef7482bf8e302e620cf4af9865693a0708a4d4e23b207b4d535e3b491ed902b20502edca5450c997d115d381c81f35256dc227f187e10003c3ea937d985	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/10083e4f6.jpg	(from http://www.vimbiso.org/view-companies-description/2720/)
12:46:55	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:55%20GMT	http://www.vimbiso.org/view-companies-description/2720/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2720/index-2.html	(from http://www.vimbiso.org/view-companies-description/2720/)
12:46:57	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:56%20GMT	http://www.vimbiso.org/view-companies-description/2889/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2889/index-2.html	(from http://www.vimbiso.org/view-companies-description/2889/)
12:46:57	11646/11646	---M--	200	added ('OK')	image/jpeg	etag:%22c8909a84f1c8b9c53ab5f19225bd1c69%22	https://storage.googleapis.com/vimbiso_bucket/media/10082.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061055Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=17e88663cc28f8bbd35f8de30089ac717d6fb2b54b32d02752307f197a8c4ab365a55b55d57aec0a1ec3812a17bb0cc3ab09116a3c0c12ec924e9c71c56b99110075358098f03504a4b067ca25f979a91aac0635cef934fb2be7b4282a415515d461df9788a640cff8f91fd4021613ca43bf0b8d23c1941a82f5b81efa761298497c91afe7cf55e9e69f3d5ac241c11f7ebb5137cad74213f9f1b2aa439b666b3b31bf3224795de1a5a39f9dbeeeb0ede03f4109608e4c9d08860ed3a06bbfeb63a7127b0755fd0716df1bb0ace9dc53f0ef43a079e5391a11e49ee5a51dd513f594d80ee8e44777d0bc107ecb7493c3e5fd04072e7d92d775aab53e5a561248	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/100824f42.jpg	(from http://www.vimbiso.org/view-companies-description/2889/)
12:46:58	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:58%20GMT	http://www.vimbiso.org/view-companies-description/2870/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2870/index-2.html	(from http://www.vimbiso.org/view-companies-description/2870/)
12:46:58	12743/12743	---M--	200	added ('OK')	image/jpeg	etag:%2283413e7acf606997e7bcfa3e547942fc%22	https://storage.googleapis.com/vimbiso_bucket/media/10074.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061057Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=1b7165e8f503e9cb2b43e3e62dd07131e31c4291f6c555487ccce60dc3ddb4b8206a193273a638190f2e30e394f67a9923b095752cbe39ee34b0e62fd6751a4497901ad016e12665fd3bf147c0a1bc088b17bb76778364a6e1fb10cfa9644ba2c208e806bab8e22929a874f79138bfc8e5668a5d7f2d8237c43c81cad1627855caa78204c7867f087c46359cd86d9330fddf4e29b3872ded52b67f99dccad93d20ba9693ccfe44208270f53b815fd1946c043c627a155644116554559bf2c84c291634476b4ba76b2af07f23d07c0a97015306c4431b84139123d4948805d5cdd52463b99b85750883ad2f32aa2cfad4af32771f54a5b7b52d0decb0958905fe	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/1007479a2.jpg	(from http://www.vimbiso.org/view-companies-description/2870/)
12:47:00	8646/8646	---M--	200	added ('OK')	image/jpeg	etag:%2246da011aff2c2e1cb6a671cb90969dab%22	https://storage.googleapis.com/vimbiso_bucket/media/10034.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061059Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=8fe7277697df65b522a4829b4c1cd08afb1fec9df6e1f59d3160decb3e7ae877cff61b1934e2b25a1b4ed7bfd256514627bbd168782eab41b21fd41d38f89d9339a00f7ea14d3cf5aa44542c1d13c07e496cea552293fc98e56620cbdce47797336d9c8aa3c833a509abf87c666a41683807ebc9ddb3ede41a1a3bbffb7b76386c3779840e69eaebaebbde606559b8b520b54d7334836df7f265a1ea289d696afa3a1db6862885238323467fd485d112e9ae24ae0967cb40e7133766629db597273064cbe9320409f4823526df44250f85e0da1b17a1ebffafa0872a6f7c4ee8fa7125e27f5b32fdb595af636f35c77dbd4ecf35ff5f8afa88458512d7e05ac3	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/100346951.jpg	(from http://www.vimbiso.org/view-companies-description/2850/)
12:47:00	6113/6113	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Feb%202022%2006:46:59%20GMT	http://www.vimbiso.org/view-companies-description/2850/index.html	D:/1/vimbiso/www.vimbiso.org/view-companies-description/2850/index-2.html	(from http://www.vimbiso.org/view-companies-description/2850/)
12:47:03	200792/200792	---M--	200	added ('OK')	text/html	date:Sun,%2013%20Feb%202022%2006:47:01%20GMT	http://www.vimbiso.org/view-companies/141/?page=1	D:/1/vimbiso/www.vimbiso.org/view-companies/141/index2679.html	(from http://www.vimbiso.org/view-companies/141/?page=2)
12:47:03	3092/3092	---M--	200	added ('OK')	image/png	etag:%22167435c8be2951016411a818e53e3099%22	https://storage.googleapis.com/vimbiso_bucket/media/download_67.png?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061132Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=952a900ae839ee6a8c81098542dbe1a373f256d6fe44f2e56ae5989ac0afe9e3598dcf247d115c5ab6b74b0c2a1c97a41ad283c73258b85bebf06166029f43b41eff3b1caf3d1e6cb44deb8171e44d65923c95cbad7a2ea7ed2a893a3d1addd186d049465789c48929d7cea144236376b277d3eefa46e59bb8afc68f75a7e55da4456daa8a5f5dd07ff79c321bb18eb45466c42fb32d2ff198552166a03e86e25bf3d58c9e8797a5f51dedb2f3cf7082e13c4e72fffaf09b47a527caacbce18e23c4f2a89262d86d2cb1c906ef83188b740c7bc24174f46d9c52574b4657705f362d3199775e1d5d3f8e414ea3e5ea7c7ba84a42cdcd759b581f155438476404	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/download_67ba2a.png	(from http://www.vimbiso.org/view-companies/141/?page=2)
12:47:05	1068/1068	---M--	200	added ('OK')	image/png	etag:%224a787f43c726b17337f8b8a3409f85c0%22	https://storage.googleapis.com/vimbiso_bucket/media/download_69.png?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061132Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=66e67b12f8959bbf55713f234867adb5bf14b24204551c2c85d0da87ba6f5ff176e9252e2c10590cdd3c2a3c1efa13f73b0119f9e094705e2fec9830b1b34ebc618a3d1789c0ed612e402c06e6cd8cf89e61c30ff21afb0f21d01627fa111d23f47b5d66b6617d0f1fc284514e1ae84528fd3dc9c5bb13fedd59478cab2a2b97bbfb025420853f3fa84b0c50b425354bfec79682cc40dbc8b6a2a39889532671321820a6c3dbe8bc0aa66b693647076c7c8d7b4796d6e2cddefbc83693631cbcdd3d67c1b0ed52c1a5c81ad8a8a602dd9cda8b74605e5dec810b13d94d9373ed2bdf5e083da0e6023aa27b6321dabbcc3192f4e5d4cd21664904d2b03ce702ad	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/download_6968da.png	(from http://www.vimbiso.org/view-companies/141/?page=2)
12:47:05	3822/3822	---M--	200	added ('OK')	image/jpeg	etag:%223cf1a80a1ea054d67274df28b37457b3%22	https://storage.googleapis.com/vimbiso_bucket/media/download_61.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061132Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=0c01e48fd96d0cf8df0c7eb1b94b7661ad997a20374ef845b7fb488ef385108625c7c985688f7d8ae7b35c445471c15dd74949c4d6c0501a7a5d23a47589c73cdf05094e30a233c6134c64905782917737afa6176dc94549c4c4181587dd7a726ba8fe91bfbf1ec271175d83469fa42879045744becef9ede7e01d94ac4a44853d36caa621e1b2e471fc2935ec731b89b118ec394336562189115dc27106f5a4c831d0898de995b38d98864c8b5959e3529e63280575cbf1f1dec64cb582c2a645b74a16680d4cf4545fe557bbbfecf6f6c7a2f17e17eb24cb012e3ce56d33f30ebd3a20694e022614ca6f1fa487b5253add37d43b0cc51a16ba42ff9b46f7c1	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/download_61dc05.jpg	(from http://www.vimbiso.org/view-companies/141/?page=2)
12:47:06	2106/2106	---M--	200	added ('OK')	image/png	etag:%22cc9e58396ee950e8d442876e665f0bfc%22	https://storage.googleapis.com/vimbiso_bucket/media/download_78.png?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061132Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=586c9e10c62d21e56168f5abf1b4797b85603464b5d72980b49ac84ee8e40ad93589753e7ce34321124529fd7158baaf7fc64dc7b579a4fb1c72d29738ce5658aa05b08026449c4dd31660a9e4b65aa75dfa21e52718fe051f9b9190ab064ef72740bada750dd8eea9b1e75a56a7133f4996296111af68607803dc1c9b176570f2e76661e899dc41c3157ea269444ed57b54b312de5a3d75132f3bfbd445191c8bfca3c57135a2081e3442a1c29d224e167092c109713ec408443fff478d3b3321c39fba1647385f3455d1af2c981fb42512a12afc885ee73f93634ca5606212bf8ae2b4f4f2397038e894cd557bd21e82a1952c01e53731d9611810e3dd726e	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/download_7864ac.png	(from http://www.vimbiso.org/view-companies/141/?page=2)
12:47:07	6699/6699	---M--	200	added ('OK')	image/jpeg	etag:%221b640a743b481c021fa1066e58f0e26e%22	https://storage.googleapis.com/vimbiso_bucket/media/download_57.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vimbiso%40vimbiso-337512.iam.gserviceaccount.com%2F20220213%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20220213T061132Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=0f3ff46a9a30a44764f62837926a2c1318854a6ef5e0899f721b298cc9de8027d26329b3f93af8b7503a67fb4d5bb8b4d4b09fc717a1fee909c69fe560d3210c2cc812592cb72602d71dcc9ead89bf1a317c625841b2d3b220c65160f2f41e35fef6c3d9427d725e917c328475cf145c5e6550340b99bb863ff67e2ef8c67448dc7802b3804707c3daf833413d503723310eda8a864d1a8483fb5fdbdee234b3b16351d006dbdca9b3c46525b9128ac3b5694c21c9789a866bbbd4f4f3e216f141c1bc096c664379023fd357dd9be17ce4fa16df09907825cf4be04bea4a2ba469fbad3e8260f1261c4a4419b2a1806dae093dcd4a27a809dfd174b4184798dd	D:/1/vimbiso/storage.googleapis.com/vimbiso_bucket/media/download_5716c7.jpg	(from http://www.vimbiso.org/view-companies/141/?page=2)
